JX001 2017   04   141120000E320000N  990 1000  100   153100000001111010000000000000000000000V1.00----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
0138 200   0 200   0 200   00101 200   0 200   00101----------------------------   0   0---------------- 171 1710101 1710101----------------------------  43  43  430101  84  4410137101410101101360125---------------------------------------------------------------------------------------------------------------------------------------------------------------000000000000NNNNNNN00NNNN00000NNNNNNN00000000000NNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNN000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
0139 200   0 200   0 200   00101 200   0 200   00101----------------------------   0   0---------------- 171 1710101 1710101----------------------------  43  43  430101  84  4410137101410101101360125---------------------------------------------------------------------------------------------------------------------------------------------------------------000000000000NNNNNNN00NNNN00000NNNNNNN00000000000NNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNN000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
0140 200   0 200   0 200   00101 200   0 200   00101----------------------------   0   0---------------- 171 1710101 1710101----------------------------  43  43  430101  84  4410137101410101101360125---------------------------------------------------------------------------------------------------------------------------------------------------------------000000000000NNNNNNN00NNNN00000NNNNNNN00000000000NNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNN000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
0141 200   0 200   0 200   00101 200   0 200   00101----------------------------   0   0---------------- 171 1710101 1710101----------------------------  44  44  430101  86  4810136101410101101360125---------------------------------------------------------------------------------------------------------------------------------------------------------------000000000000NNNNNNN00NNNN00000NNNNNNN00000000000NNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNN000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
0142 200   0 200   0 200   00101 200   0 200   00101----------------------------   0   0---------------- 171 1710101 1710101----------------------------  44  44  430101  86  4810136101410101101360125---------------------------------------------------------------------------------------------------------------------------------------------------------------000000000000NNNNNNN00NNNN00000NNNNNNN00000000000NNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNN000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
0143 200   0 200   0 200   00101 200   0 200   00101----------------------------   0   0---------------- 171 1710101 1710101----------------------------  43  43  430101  84  4410135101410101101350143---------------------------------------------------------------------------------------------------------------------------------------------------------------000000000000NNNNNNN00NNNN00000NNNNNNN00000000000NNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNN000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
0144 200   0 200   0 200   00101 200   0 200   00101----------------------------   0   0---------------- 171 1710101 1710101----------------------------  44  44  430101  86  4810135101410101101350143---------------------------------------------------------------------------------------------------------------------------------------------------------------000000000000NNNNNNN00NNNN00000NNNNNNN00000000000NNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNN000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
0145 200   0 200   0 200   00101 200   0 200   00101----------------------------   0   0---------------- 171 1710101 1710101----------------------------  44  44  430101  86  4810135101410101101350143---------------------------------------------------------------------------------------------------------------------------------------------------------------000000000000NNNNNNN00NNNN00000NNNNNNN00000000000NNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNN000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
0146 200   0 200   0 200   00101 200   0 200   00101----------------------------   0   0---------------- 171 1710101 1710101----------------------------  44  44  430101  86  4810135101410101101350143---------------------------------------------------------------------------------------------------------------------------------------------------------------000000000000NNNNNNN00NNNN00000NNNNNNN00000000000NNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNN000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
0147 200   0 200   0 200   00101 200   0 200   00101----------------------------   0   0---------------- 171 1710101 1710101----------------------------  44  44  430101  86  4810135101410101101350143---------------------------------------------------------------------------------------------------------------------------------------------------------------000000000000NNNNNNN00NNNN00000NNNNNNN00000000000NNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNN000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
0148 200   0 200   0 200   00101 200   0 200   00101----------------------------   0   0---------------- 171 1710101 1710101----------------------------  44  44  430101  86  4810135101410101101350143---------------------------------------------------------------------------------------------------------------------------------------------------------------000000000000NNNNNNN00NNNN00000NNNNNNN00000000000NNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNN000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
0149 200   0 200   0 200   00101 200   0 200   00101----------------------------   0   0---------------- 171 1710101 1710101----------------------------  44  44  430101  86  4810134101410101101340149---------------------------------------------------------------------------------------------------------------------------------------------------------------000000000000NNNNNNN00NNNN00000NNNNNNN00000000000NNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNN000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
0150 200   0 200   0 200   00101 200   0 200   00101----------------------------   0   0---------------- 171 1710101 1710101----------------------------  44  44  430101  86  4810134101410101101340149---------------------------------------------------------------------------------------------------------------------------------------------------------------000000000000NNNNNNN00NNNN00000NNNNNNN00000000000NNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNN000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
0151 200   0 200   0 200   00101 200   0 200   00101----------------------------   0   0---------------- 171 1710101 1710101----------------------------  44  44  430101  86  4810134101410101101340149---------------------------------------------------------------------------------------------------------------------------------------------------------------000000000000NNNNNNN00NNNN00000NNNNNNN00000000000NNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNN000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
0152 200   0 200   0 200   00101 200   0 200   00101----------------------------   0   0---------------- 171 1710101 1710101----------------------------  44  44  430101  86  4810134101410101101340149---------------------------------------------------------------------------------------------------------------------------------------------------------------000000000000NNNNNNN00NNNN00000NNNNNNN00000000000NNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNN000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
0153 200   0 200   0 200   00101 200   0 200   00101----------------------------   0   0---------------- 171 1710101 1710101----------------------------  44  44  430101  86  4810134101410101101340149---------------------------------------------------------------------------------------------------------------------------------------------------------------000000000000NNNNNNN00NNNN00000NNNNNNN00000000000NNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNN000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
0154 200   0 200   0 200   00101 200   0 200   00101----------------------------   0   0---------------- 171 1710101 1710101----------------------------  44  44  430101  86  4810133101410101101330154---------------------------------------------------------------------------------------------------------------------------------------------------------------000000000000NNNNNNN00NNNN00000NNNNNNN00000000000NNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNN000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
0155 200   0 200   0 200   00101 200   0 200   00101----------------------------   0   0---------------- 171 1710101 1710101----------------------------  44  44  430101  86  4810133101410101101330154---------------------------------------------------------------------------------------------------------------------------------------------------------------000000000000NNNNNNN00NNNN00000NNNNNNN00000000000NNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNN000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
0156 200   0 200   0 200   00101 200   0 200   00101----------------------------   0   0---------------- 171 1710101 1710101----------------------------  44  44  430101  86  4810133101410101101330154---------------------------------------------------------------------------------------------------------------------------------------------------------------000000000000NNNNNNN00NNNN00000NNNNNNN00000000000NNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNN000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
0157 200   0 200   0 200   00101 200   0 200   00101----------------------------   0   0---------------- 171 1710101 1710101----------------------------  44  44  430101  86  4810133101410101101330154---------------------------------------------------------------------------------------------------------------------------------------------------------------000000000000NNNNNNN00NNNN00000NNNNNNN00000000000NNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNN000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
0158 200   0 200   0 200   00101 200   0 200   00101----------------------------   0   0---------------- 171 1710101 1710101----------------------------  44  44  430101  86  4810133101410101101330154---------------------------------------------------------------------------------------------------------------------------------------------------------------000000000000NNNNNNN00NNNN00000NNNNNNN00000000000NNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNN000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
0159 200   0 200   0 200   00101 200   0 200   00101----------------------------   0   0---------------- 171 1710101 1710101----------------------------  44  44  430101  86  4810133101410101101330154---------------------------------------------------------------------------------------------------------------------------------------------------------------000000000000NNNNNNN00NNNN00000NNNNNNN00000000000NNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNN000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
0200 200   0 200   0 200   00101 200   0 200   00101----------------------------   0   0---------------- 171 1710101 1710101----------------------------  44  44  430101  86  4810133101410101101330154---------------------------------------------------------------------------------------------------------------------------------------------------------------000000000000NNNNNNN00NNNN00000NNNNNNN00000000000NNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNN000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
0201 200   0 200   0 200   00201 200   0 200   00201----------------------------   0   0---------------- 171 1710201 1710201----------------------------  44  44  440201  86  4810133101330201101330201---------------------------------------------------------------------------------------------------------------------------------------------------------------000000000000NNNNNNN00NNNN00000NNNNNNN00000000000NNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNN000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
0202 200   0 200   0 200   00201 200   0 200   00201----------------------------   0   0---------------- 171 1710201 1710201----------------------------  44  44  440201  86  4810133101330201101330201---------------------------------------------------------------------------------------------------------------------------------------------------------------000000000000NNNNNNN00NNNN00000NNNNNNN00000000000NNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNN000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
0203 200   0 200   0 200   00201 200   0 200   00201----------------------------   0   0---------------- 171 1710201 1710201----------------------------  44  44  440201  86  4810133101330201101330201---------------------------------------------------------------------------------------------------------------------------------------------------------------000000000000NNNNNNN00NNNN00000NNNNNNN00000000000NNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNN000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
0204 200   0 200   0 200   00201 200   0 200   00201----------------------------   0   0---------------- 171 1710201 1710201----------------------------  44  44  440201  86  4810132101330201101320204---------------------------------------------------------------------------------------------------------------------------------------------------------------000000000000NNNNNNN00NNNN00000NNNNNNN00000000000NNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNN000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
0205 200   0 200   0 200   00201 200   0 200   00201----------------------------   0   0---------------- 171 1710201 1710201----------------------------  44  44  440201  86  4810132101330201101320204---------------------------------------------------------------------------------------------------------------------------------------------------------------000000000000NNNNNNN00NNNN00000NNNNNNN00000000000NNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNN000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
0206 200   0 200   0 200   00201 200   0 200   00201----------------------------   0   0---------------- 171 1710201 1710201----------------------------  44  44  440201  86  4810132101330201101320204---------------------------------------------------------------------------------------------------------------------------------------------------------------000000000000NNNNNNN00NNNN00000NNNNNNN00000000000NNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNN000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
0207 200   0 200   0 200   00201 200   0 200   00201----------------------------   0   0---------------- 171 1710201 1710201----------------------------  44  44  440201  86  4810132101330201101320204---------------------------------------------------------------------------------------------------------------------------------------------------------------000000000000NNNNNNN00NNNN00000NNNNNNN00000000000NNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNN000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
0208 200   0 200   0 200   00201 200   0 200   00201----------------------------   0   0---------------- 171 1710201 1710201----------------------------  44  44  440201  86  4810132101330201101320204---------------------------------------------------------------------------------------------------------------------------------------------------------------000000000000NNNNNNN00NNNN00000NNNNNNN00000000000NNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNN000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
0209 200   0 200   0 200   00201 200   0 200   00201----------------------------   0   0---------------- 171 1710201 1710201----------------------------  44  44  440201  86  4810133101330201101320204---------------------------------------------------------------------------------------------------------------------------------------------------------------000000000000NNNNNNN00NNNN00000NNNNNNN00000000000NNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNN000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
0210 200   0 200   0 200   00201 200   0 200   00201----------------------------   0   0---------------- 171 1710201 1710201----------------------------  44  44  440201  86  4810133101330201101320204---------------------------------------------------------------------------------------------------------------------------------------------------------------000000000000NNNNNNN00NNNN00000NNNNNNN00000000000NNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNN000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
0211 200   0 200   0 200   00201 200   0 200   00201----------------------------   0   0---------------- 171 1710201 1710201----------------------------  44  44  440201  86  4810132101330201101320204---------------------------------------------------------------------------------------------------------------------------------------------------------------000000000000NNNNNNN00NNNN00000NNNNNNN00000000000NNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNN000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
0212 200   0 200   0 200   00201 200   0 200   00201----------------------------   0   0---------------- 171 1710201 1710201----------------------------  44  44  440201  86  4810132101330201101320204---------------------------------------------------------------------------------------------------------------------------------------------------------------000000000000NNNNNNN00NNNN00000NNNNNNN00000000000NNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNN000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
0213 200   0 200   0 200   00201 200   0 200   00201----------------------------   0   0---------------- 171 1710201 1710201----------------------------  44  44  440201  86  4810133101330201101320204---------------------------------------------------------------------------------------------------------------------------------------------------------------000000000000NNNNNNN00NNNN00000NNNNNNN00000000000NNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNN000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
0214 200   0 200   0 200   00201 200   0 200   00201----------------------------   0   0---------------- 171 1710201 1710201----------------------------  44  44  440201  86  4810133101330201101320204---------------------------------------------------------------------------------------------------------------------------------------------------------------000000000000NNNNNNN00NNNN00000NNNNNNN00000000000NNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNN000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
0215 200   0 200   0 200   00201 200   0 200   00201----------------------------   0   0---------------- 171 1710201 1710201----------------------------  44  44  440201  86  4810133101330201101320204---------------------------------------------------------------------------------------------------------------------------------------------------------------000000000000NNNNNNN00NNNN00000NNNNNNN00000000000NNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNN000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
0216 200   0 200   0 200   00201 200   0 200   00201----------------------------   0   0---------------- 171 1710201 1710201----------------------------  44  44  440201  86  4810133101330201101320204---------------------------------------------------------------------------------------------------------------------------------------------------------------000000000000NNNNNNN00NNNN00000NNNNNNN00000000000NNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNN000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
0217 200   0 200   0 200   00201 200   0 200   00201----------------------------   0   0---------------- 171 1710201 1710201----------------------------  44  44  440201  86  4810133101330201101320204---------------------------------------------------------------------------------------------------------------------------------------------------------------000000000000NNNNNNN00NNNN00000NNNNNNN00000000000NNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNN000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
0218 200   0 200   0 200   00201 200   0 200   00201----------------------------   0   0---------------- 171 1710201 1710201----------------------------  44  44  440201  86  4810133101330201101320204---------------------------------------------------------------------------------------------------------------------------------------------------------------000000000000NNNNNNN00NNNN00000NNNNNNN00000000000NNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNN000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
0219 200   0 200   0 200   00201 200   0 200   00201----------------------------   0   0---------------- 171 1710201 1710201----------------------------  44  44  440201  86  4810133101330201101320204---------------------------------------------------------------------------------------------------------------------------------------------------------------000000000000NNNNNNN00NNNN00000NNNNNNN00000000000NNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNN000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
0220 200   0 200   0 200   00201 200   0 200   00201----------------------------   0   0---------------- 171 1710201 1710201----------------------------  44  44  440201  86  4810132101330201101320204---------------------------------------------------------------------------------------------------------------------------------------------------------------000000000000NNNNNNN00NNNN00000NNNNNNN00000000000NNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNN000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
0221 200   0 200   0 200   00201 200   0 200   00201----------------------------   0   0---------------- 171 1710201 1710201----------------------------  44  44  440201  86  4810132101330201101320204---------------------------------------------------------------------------------------------------------------------------------------------------------------000000000000NNNNNNN00NNNN00000NNNNNNN00000000000NNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNN000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
0222 200   0 200   0 200   00201 200   0 200   00201----------------------------   0   0---------------- 171 1710201 1710201----------------------------  44  44  440201  86  4810132101330201101320204---------------------------------------------------------------------------------------------------------------------------------------------------------------000000000000NNNNNNN00NNNN00000NNNNNNN00000000000NNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNN000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
0223 200   0 200   0 200   00201 200   0 200   00201----------------------------   0   0---------------- 171 1710201 1710201----------------------------  44  44  440201  86  4810132101330201101320204---------------------------------------------------------------------------------------------------------------------------------------------------------------000000000000NNNNNNN00NNNN00000NNNNNNN00000000000NNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNN000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
0224 200   0 200   0 200   00201 200   0 200   00201----------------------------   0   0---------------- 171 1710201 1710201----------------------------  44  44  440201  86  4810132101330201101320204---------------------------------------------------------------------------------------------------------------------------------------------------------------000000000000NNNNNNN00NNNN00000NNNNNNN00000000000NNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNN000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
0225 200   0 200   0 200   00201 200   0 200   00201----------------------------   0   0---------------- 171 1710201 1710201----------------------------  44  44  440201  86  4810132101330201101320204---------------------------------------------------------------------------------------------------------------------------------------------------------------000000000000NNNNNNN00NNNN00000NNNNNNN00000000000NNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNN000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
0226 200   0 200   0 200   00201 200   0 200   00201----------------------------   0   0---------------- 171 1710201 1710201----------------------------  44  44  440201  86  4810133101330201101320204---------------------------------------------------------------------------------------------------------------------------------------------------------------000000000000NNNNNNN00NNNN00000NNNNNNN00000000000NNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNN000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
0227 200   0 200   0 200   00201 200   0 200   00201----------------------------   0   0---------------- 171 1710201 1710201----------------------------  44  44  440201  86  4810133101330201101320204---------------------------------------------------------------------------------------------------------------------------------------------------------------000000000000NNNNNNN00NNNN00000NNNNNNN00000000000NNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNN000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
0228 200   0 200   0 200   00201 200   0 200   00201----------------------------   0   0---------------- 171 1710201 1710201----------------------------  44  44  440201  86  4810133101330201101320204---------------------------------------------------------------------------------------------------------------------------------------------------------------000000000000NNNNNNN00NNNN00000NNNNNNN00000000000NNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNN000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
0229 200   0 200   0 200   00201 200   0 200   00201----------------------------   0   0---------------- 171 1710201 1710201----------------------------  44  44  440201  86  4810133101330201101320204---------------------------------------------------------------------------------------------------------------------------------------------------------------000000000000NNNNNNN00NNNN00000NNNNNNN00000000000NNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNN000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
0230 200   0 200   0 200   00201 200   0 200   00201----------------------------   0   0---------------- 171 1710201 1710201----------------------------  44  44  440201  86  4810133101330201101320204---------------------------------------------------------------------------------------------------------------------------------------------------------------000000000000NNNNNNN00NNNN00000NNNNNNN00000000000NNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNN000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
0231 200   0 200   0 200   00201 200   0 200   00201----------------------------   0   0---------------- 171 1710201 1710201----------------------------  44  44  440201  86  4810132101330201101320204---------------------------------------------------------------------------------------------------------------------------------------------------------------000000000000NNNNNNN00NNNN00000NNNNNNN00000000000NNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNN000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
0232 200   0 200   0 200   00201 200   0 200   00201----------------------------   0   0---------------- 170 1710201 1700232----------------------------  44  44  440201  85  4710132101330201101320204---------------------------------------------------------------------------------------------------------------------------------------------------------------000000000000NNNNNNN00NNNN00000NNNNNNN00000000000NNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNN000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
0233 200   0 200   0 200   00201 200   0 200   00201----------------------------   0   0---------------- 170 1710201 1700232----------------------------  44  44  440201  85  4710132101330201101320204---------------------------------------------------------------------------------------------------------------------------------------------------------------000000000000NNNNNNN00NNNN00000NNNNNNN00000000000NNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNN000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
0234 200   0 200   0 200   00201 200   0 200   00201----------------------------   0   0---------------- 170 1710201 1700232----------------------------  44  44  440201  85  4710132101330201101320204---------------------------------------------------------------------------------------------------------------------------------------------------------------000000000000NNNNNNN00NNNN00000NNNNNNN00000000000NNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNN000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
0235 200   0 200   0 200   00201 200   0 200   00201----------------------------   0   0---------------- 170 1710201 1700232----------------------------  44  44  440201  85  4710132101330201101320204---------------------------------------------------------------------------------------------------------------------------------------------------------------000000000000NNNNNNN00NNNN00000NNNNNNN00000000000NNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNN000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
0236 200   0 200   0 200   00201 200   0 200   00201----------------------------   0   0---------------- 170 1710201 1700232----------------------------  44  44  440201  85  4710132101330201101320204---------------------------------------------------------------------------------------------------------------------------------------------------------------000000000000NNNNNNN00NNNN00000NNNNNNN00000000000NNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNN000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
0237 200   0 200   0 200   00201 200   0 200   00201----------------------------   0   0---------------- 170 1710201 1700232----------------------------  44  44  440201  85  4710132101330201101320204---------------------------------------------------------------------------------------------------------------------------------------------------------------000000000000NNNNNNN00NNNN00000NNNNNNN00000000000NNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNN000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
0238 200   0 200   0 200   00201 200   0 200   00201----------------------------   0   0---------------- 170 1710201 1700232----------------------------  44  44  440201  85  4710132101330201101320204---------------------------------------------------------------------------------------------------------------------------------------------------------------000000000000NNNNNNN00NNNN00000NNNNNNN00000000000NNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNN000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
0239 200   0 200   0 200   00201 200   0 200   00201----------------------------   0   0---------------- 170 1710201 1700232----------------------------  44  44  440201  85  4710131101330201101310239---------------------------------------------------------------------------------------------------------------------------------------------------------------000000000000NNNNNNN00NNNN00000NNNNNNN00000000000NNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNN000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
0240 200   0 200   0 200   00201 200   0 200   00201----------------------------   0   0---------------- 170 1710201 1700232----------------------------  44  44  440201  85  4710131101330201101310239---------------------------------------------------------------------------------------------------------------------------------------------------------------000000000000NNNNNNN00NNNN00000NNNNNNN00000000000NNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNN000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
0241 200   0 200   0 200   00201 200   0 200   00201----------------------------   0   0---------------- 170 1710201 1700232----------------------------  44  44  440201  85  4710131101330201101310239---------------------------------------------------------------------------------------------------------------------------------------------------------------000000000000NNNNNNN00NNNN00000NNNNNNN00000000000NNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNN000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
0242 200   0 200   0 200   00201 200   0 200   00201----------------------------   0   0---------------- 170 1710201 1700232----------------------------  44  44  440201  85  4710131101330201101310239---------------------------------------------------------------------------------------------------------------------------------------------------------------000000000000NNNNNNN00NNNN00000NNNNNNN00000000000NNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNN000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
0243 200   0 200   0 200   00201 200   0 200   00201----------------------------   0   0---------------- 170 1710201 1700232----------------------------  44  44  440201  85  4710131101330201101310239---------------------------------------------------------------------------------------------------------------------------------------------------------------000000000000NNNNNNN00NNNN00000NNNNNNN00000000000NNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNN000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
0244 200   0 200   0 200   00201 200   0 200   00201----------------------------   0   0---------------- 170 1710201 1700232----------------------------  44  44  440201  85  4710131101330201101310239---------------------------------------------------------------------------------------------------------------------------------------------------------------000000000000NNNNNNN00NNNN00000NNNNNNN00000000000NNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNN000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
